date,tenant_id,channel,campaign_id,creative_id,creative_type,spend,impressions,clicks,conversions,revenue,roas
2026-01-24,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,7290.24,7793,201,0,0.0,0.0
2026-01-24,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,5036.71,5384,139,0,0.0,0.0
2026-01-24,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,6166.96,6592,170,0,0.0,0.0
2026-01-25,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,4086.98,3572,106,0,0.0,0.0
2026-01-25,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,4620.82,4039,119,0,0.0,0.0
2026-01-25,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,2983.84,2608,77,0,0.0,0.0
2026-01-25,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,3074.0,2687,79,0,0.0,0.0
2026-01-25,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,2684.18,2346,69,0,0.0,0.0
2026-01-25,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,9876.34,8633,256,0,0.0,0.0
2026-01-26,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,7600.49,6860,181,0,0.0,0.0
2026-01-26,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,1389.59,1254,33,0,0.0,0.0
2026-01-26,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,842.73,760,20,0,0.0,0.0
2026-01-26,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,4048.82,3654,96,0,0.0,0.0
2026-01-26,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,1903.23,1717,45,0,0.0,0.0
2026-01-26,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,3235.76,2920,77,0,0.0,0.0
2026-01-27,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,4776.17,4823,112,0,0.0,0.0
2026-01-27,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,342.57,345,8,0,0.0,0.0
2026-01-27,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,3612.01,3647,85,0,0.0,0.0
2026-01-27,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,1923.5,1942,45,0,0.0,0.0
2026-01-27,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,7693.89,7769,181,0,0.0,0.0
2026-01-27,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,10024.55,10123,236,0,0.0,0.0
2026-01-28,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,1455.86,1386,32,0,0.0,0.0
2026-01-28,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,2711.26,2582,60,0,0.0,0.0
2026-01-28,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,2906.35,2768,64,0,0.0,0.0
2026-01-28,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,5014.18,4775,111,0,0.0,0.0
2026-01-28,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,2529.63,2409,56,0,0.0,0.0
2026-01-28,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,8623.03,8213,191,0,0.0,0.0
2026-01-29,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,4618.08,4115,116,0,1394.92,0.3
2026-01-29,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,5140.26,4580,129,0,1552.65,0.3
2026-01-29,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,5777.24,5148,145,0,1745.06,0.3
2026-01-29,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,2506.68,2233,63,0,757.16,0.3
2026-01-29,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,4725.18,4210,118,0,1427.27,0.3
2026-01-29,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,9088.44,8099,228,0,2745.23,0.3
2026-01-30,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,4573.58,3962,102,0,1218.97,0.27
2026-01-30,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,7423.89,6432,166,0,1978.64,0.27
2026-01-30,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,10100.54,8751,226,0,2692.03,0.27
2026-01-30,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,8511.16,7374,190,0,2268.42,0.27
2026-01-30,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,2536.69,2197,56,0,676.09,0.27
2026-01-30,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,2957.17,2562,66,0,788.16,0.27
2026-01-31,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,5780.2,5274,159,0,1815.94,0.31
2026-01-31,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,3066.02,2797,84,0,963.24,0.31
2026-01-31,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,3811.8,3478,104,0,1197.54,0.31
2026-01-31,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,8490.85,7748,233,0,2667.53,0.31
2026-01-31,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,5466.1,4987,150,0,1717.26,0.31
2026-01-31,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,4013.18,3662,110,0,1260.8,0.31
2026-02-01,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,5177.98,5068,139,0,0.0,0.0
2026-02-01,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,593.9,581,15,0,0.0,0.0
2026-02-01,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,860.21,841,23,0,0.0,0.0
2026-02-01,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,4035.88,3950,108,0,0.0,0.0
2026-02-01,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,864.13,845,23,0,0.0,0.0
2026-02-01,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,5924.24,5798,159,0,0.0,0.0
2026-02-02,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,2077.57,2226,51,0,0.0,0.0
2026-02-02,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,5079.51,5442,126,0,0.0,0.0
2026-02-02,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,2409.41,2581,60,0,0.0,0.0
2026-02-02,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,2548.75,2731,63,0,0.0,0.0
2026-02-02,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,2087.05,2236,52,0,0.0,0.0
2026-02-02,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,6644.74,7119,165,0,0.0,0.0
2026-02-03,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,2465.88,2128,59,0,0.0,0.0
2026-02-03,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,1587.26,1370,38,0,0.0,0.0
2026-02-03,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,6645.64,5737,160,0,0.0,0.0
2026-02-03,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,7698.42,6646,186,0,0.0,0.0
2026-02-03,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,1956.85,1689,47,0,0.0,0.0
2026-02-03,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,2836.71,2448,68,0,0.0,0.0
2026-02-04,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,9394.76,9662,280,0,0.0,0.0
2026-02-04,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,4573.63,4703,136,0,0.0,0.0
2026-02-04,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,3665.66,3770,109,0,0.0,0.0
2026-02-04,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,967.01,994,28,0,0.0,0.0
2026-02-04,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,6482.73,6667,193,0,0.0,0.0
2026-02-04,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,5694.39,5856,170,0,0.0,0.0
2026-02-05,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,2689.43,2430,72,0,745.96,0.28
2026-02-05,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,11693.53,10567,313,0,3243.41,0.28
2026-02-05,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,8335.18,7532,223,0,2311.91,0.28
2026-02-05,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,3198.29,2890,85,0,887.1,0.28
2026-02-05,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,4572.36,4132,122,0,1268.23,0.28
2026-02-05,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,4202.72,3798,112,0,1165.7,0.28
2026-02-06,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,2524.84,2211,56,0,0.0,0.0
2026-02-06,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,5402.86,4732,120,0,0.0,0.0
2026-02-06,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,7136.62,6250,159,0,0.0,0.0
2026-02-06,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,2684.06,2350,59,0,0.0,0.0
2026-02-06,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,4375.55,3832,97,0,0.0,0.0
2026-02-06,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,1248.96,1093,27,0,0.0,0.0
2026-02-07,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,2077.59,2162,68,0,0.0,0.0
2026-02-07,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,5255.62,5469,173,0,0.0,0.0
2026-02-07,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,1441.81,1500,47,0,0.0,0.0
2026-02-07,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,5755.97,5989,189,0,0.0,0.0
2026-02-07,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,3881.9,4039,127,0,0.0,0.0
2026-02-07,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,2011.13,2092,66,0,0.0,0.0
2026-02-08,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,5891.12,5541,142,0,0.0,0.0
2026-02-08,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,3637.43,3421,88,0,0.0,0.0
2026-02-08,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,5542.97,5214,134,0,0.0,0.0
2026-02-08,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,2807.48,2640,67,0,0.0,0.0
2026-02-08,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,5959.19,5605,144,0,0.0,0.0
2026-02-08,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,3234.33,3042,78,0,0.0,0.0
2026-02-09,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,3606.51,3852,122,0,1310.4,0.36
2026-02-09,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,5409.33,5778,184,0,1965.45,0.36
2026-02-09,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,7598.06,8116,258,0,2760.71,0.36
2026-02-09,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,3546.29,3788,120,0,1288.52,0.36
2026-02-09,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,4007.92,4281,136,0,1456.26,0.36
2026-02-09,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,2314.48,2472,78,0,840.95,0.36
2026-02-10,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,3454.77,3275,78,0,0.0,0.0
2026-02-10,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,2845.37,2698,64,0,0.0,0.0
2026-02-10,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,2793.74,2649,63,0,0.0,0.0
2026-02-10,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,2614.3,2478,59,0,0.0,0.0
2026-02-10,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,4007.22,3799,91,0,0.0,0.0
2026-02-10,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,3930.53,3727,89,0,0.0,0.0
2026-02-11,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,1288.01,1340,37,0,0.0,0.0
2026-02-11,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,4889.06,5088,143,0,0.0,0.0
2026-02-11,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,906.75,943,26,0,0.0,0.0
2026-02-11,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,4782.48,4977,140,0,0.0,0.0
2026-02-11,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,4139.08,4308,121,0,0.0,0.0
2026-02-11,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,5400.25,5620,158,0,0.0,0.0
2026-02-12,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,5283.67,5309,143,0,0.0,0.0
2026-02-12,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,972.79,977,26,0,0.0,0.0
2026-02-12,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,1441.49,1448,39,0,0.0,0.0
2026-02-12,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,8943.98,8986,242,0,0.0,0.0
2026-02-12,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,2757.7,2770,74,0,0.0,0.0
2026-02-12,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,1194.47,1200,32,0,0.0,0.0
2026-02-13,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,4470.6,4148,125,0,1652.19,0.37
2026-02-13,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,5493.53,5097,154,0,2030.23,0.37
2026-02-13,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,3379.41,3135,94,0,1248.92,0.37
2026-02-13,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,3396.42,3151,95,0,1255.2,0.37
2026-02-13,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,3989.32,3701,111,0,1474.32,0.37
2026-02-13,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,5307.39,4924,148,0,1961.44,0.37
2026-02-14,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,4685.05,4780,146,0,1511.38,0.32
2026-02-14,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,3353.62,3422,104,0,1081.87,0.32
2026-02-14,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,5879.03,5999,183,0,1896.55,0.32
2026-02-14,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,3664.19,3739,114,0,1182.05,0.32
2026-02-14,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,7970.47,8133,249,0,2571.25,0.32
2026-02-14,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,4275.3,4362,133,0,1379.2,0.32
2026-02-15,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,3753.22,3284,100,0,0.0,0.0
2026-02-15,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,2676.38,2342,71,0,0.0,0.0
2026-02-15,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,5387.82,4714,143,0,0.0,0.0
2026-02-15,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,2546.25,2228,67,0,0.0,0.0
2026-02-15,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,886.42,775,23,0,0.0,0.0
2026-02-15,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,4966.34,4345,132,0,0.0,0.0
2026-02-16,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,3056.38,2936,90,0,0.0,0.0
2026-02-16,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,2852.3,2740,84,0,0.0,0.0
2026-02-16,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,1846.78,1774,54,0,0.0,0.0
2026-02-16,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,3458.28,3322,102,0,0.0,0.0
2026-02-16,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,2055.2,1974,61,0,0.0,0.0
2026-02-16,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,4298.66,4129,127,0,0.0,0.0
2026-02-17,jdic,Google Ads,JDI-006,CR-JDI-006-01,image,6701.81,7127,188,0,0.0,0.0
2026-02-17,jdic,Google Ads,JDI-006,CR-JDI-006-02,carousel,1995.21,2122,56,0,0.0,0.0
2026-02-17,jdic,Google Ads,JDI-006,CR-JDI-006-03,video,3156.74,3357,88,0,0.0,0.0
2026-02-17,jdic,Google Ads,JDI-006,CR-JDI-006-04,carousel,2018.0,2146,56,0,0.0,0.0
2026-02-17,jdic,Google Ads,JDI-006,CR-JDI-006-05,video,3983.84,4237,112,0,0.0,0.0
2026-02-17,jdic,Google Ads,JDI-006,CR-JDI-006-06,carousel,5077.22,5400,143,0,0.0,0.0
2025-11-20,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,14444.01,13320,342,0,4883.12,0.34
2025-11-20,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,7271.47,6705,172,0,2458.28,0.34
2025-11-20,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,26969.57,24872,639,1,9117.67,0.34
2025-11-21,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,15000.79,14042,294,0,5577.8,0.37
2025-11-21,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,10092.66,9447,198,0,3752.79,0.37
2025-11-21,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,19171.13,17946,376,0,7128.47,0.37
2025-11-22,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,4703.28,4788,129,0,1836.02,0.39
2025-11-22,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,5949.49,6057,163,0,2322.5,0.39
2025-11-22,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,31510.08,32082,865,1,12300.56,0.39
2025-11-23,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,9865.23,8602,210,0,2238.57,0.23
2025-11-23,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,13278.03,11578,283,0,3012.99,0.23
2025-11-23,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,13123.74,11444,280,0,2977.97,0.23
2025-11-24,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,17351.84,17894,420,0,7716.54,0.44
2025-11-24,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,7622.48,7861,184,0,3389.8,0.44
2025-11-24,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,12036.44,12413,291,0,5352.73,0.44
2025-11-25,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,2970.09,2994,71,0,1429.01,0.48
2025-11-25,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,26279.25,26492,636,1,12643.83,0.48
2025-11-25,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,4959.61,4999,120,0,2386.23,0.48
2025-11-26,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,5431.0,4908,112,0,958.27,0.18
2025-11-26,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,13890.46,12554,286,0,2450.89,0.18
2025-11-26,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,27319.62,24692,564,0,4820.38,0.18
2025-11-27,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,8962.8,8634,217,0,2169.83,0.24
2025-11-27,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,13887.87,13378,336,0,3362.16,0.24
2025-11-27,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,11142.55,10734,270,0,2697.54,0.24
2025-11-28,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,7425.23,7128,164,0,1923.22,0.26
2025-11-28,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,14695.1,14108,326,0,3806.19,0.26
2025-11-28,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,9652.56,9267,214,0,2500.12,0.26
2025-11-29,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,15238.56,13612,352,0,5222.2,0.34
2025-11-29,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,4697.71,4196,108,0,1609.89,0.34
2025-11-29,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,4077.79,3642,94,0,1397.44,0.34
2025-11-30,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,5122.48,5526,109,0,1306.41,0.26
2025-11-30,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,18399.38,19850,392,0,4692.47,0.26
2025-11-30,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,8746.47,9436,186,0,2230.65,0.26
2025-12-01,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,9725.98,10095,227,0,2626.26,0.27
2025-12-01,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,15613.9,16207,365,0,4216.15,0.27
2025-12-01,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,5137.01,5332,120,0,1387.12,0.27
2025-12-02,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,10955.8,10219,202,0,2802.47,0.26
2025-12-02,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,12825.27,11963,237,0,3280.68,0.26
2025-12-02,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,8390.89,7827,155,0,2146.37,0.26
2025-12-03,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,9723.94,10371,258,0,2950.28,0.3
2025-12-03,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,12980.37,13844,345,0,3938.29,0.3
2025-12-03,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,4419.7,4713,117,0,1340.95,0.3
2025-12-04,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,8893.24,9534,251,0,3874.26,0.44
2025-12-04,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,17247.82,18490,488,0,7513.86,0.44
2025-12-04,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,11640.22,12479,329,0,5070.96,0.44
2025-12-05,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,29831.59,31125,827,1,13914.81,0.47
2025-12-05,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,10576.2,11034,293,0,4933.22,0.47
2025-12-05,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,12521.44,13064,347,0,5840.57,0.47
2025-12-06,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,6965.17,7244,180,0,3626.56,0.52
2025-12-06,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,21726.76,22599,561,1,11312.5,0.52
2025-12-06,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,2919.33,3036,75,0,1520.01,0.52
2025-12-07,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,8123.18,7383,201,0,2024.18,0.25
2025-12-07,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,15283.23,13892,379,0,3808.36,0.25
2025-12-07,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,9619.34,8743,238,0,2397.0,0.25
2025-12-08,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,7997.69,7016,183,0,1982.07,0.25
2025-12-08,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,19268.14,16904,442,0,4775.22,0.25
2025-12-08,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,5940.51,5211,136,0,1472.24,0.25
2025-12-09,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,12048.44,11369,261,0,4989.78,0.41
2025-12-09,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,13963.01,13176,302,0,5782.69,0.41
2025-12-09,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,13730.98,12957,297,0,5686.6,0.41
2025-12-10,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,7192.24,6418,160,0,2836.04,0.39
2025-12-10,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,14001.32,12495,311,0,5521.0,0.39
2025-12-10,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,20546.85,18336,457,0,8102.03,0.39
2025-12-11,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,14719.92,13404,274,0,2795.59,0.19
2025-12-11,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,3719.12,3386,69,0,706.33,0.19
2025-12-11,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,24892.8,22669,464,0,4727.61,0.19
2025-12-12,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,9014.27,9377,221,0,2891.71,0.32
2025-12-12,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,26027.52,27077,638,1,8349.43,0.32
2025-12-12,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,16265.77,16921,398,0,5217.93,0.32
2025-12-13,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,9238.42,9110,236,0,2665.12,0.29
2025-12-13,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,12153.23,11985,311,0,3505.99,0.29
2025-12-13,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,7135.31,7036,182,0,2058.41,0.29
2025-12-14,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,22429.97,24053,499,0,5866.58,0.26
2025-12-14,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,5006.05,5368,111,0,1309.34,0.26
2025-12-14,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,4028.35,4319,89,0,1053.62,0.26
2025-12-15,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,6445.98,5723,122,0,0.0,0.0
2025-12-15,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,3677.1,3265,69,0,0.0,0.0
2025-12-15,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,13086.75,11620,248,0,0.0,0.0
2025-12-16,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,24400.67,24563,505,0,5101.45,0.21
2025-12-16,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,3644.7,3669,75,0,762.0,0.21
2025-12-16,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,11317.2,11392,234,0,2366.09,0.21
2025-12-17,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,9929.41,8854,173,0,2872.05,0.29
2025-12-17,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,10621.25,9471,185,0,3072.16,0.29
2025-12-17,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,7900.9,7045,138,0,2285.31,0.29
2025-12-18,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,8610.9,8345,217,0,3650.52,0.42
2025-12-18,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,10893.21,10557,274,0,4618.08,0.42
2025-12-18,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,19319.82,18724,487,0,8190.47,0.42
2025-12-19,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,17593.39,18534,393,0,8185.62,0.47
2025-12-19,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,11013.8,11602,246,0,5124.36,0.47
2025-12-19,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,6768.36,7130,151,0,3149.09,0.47
2025-12-20,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,17322.12,17013,446,1,8716.85,0.5
2025-12-20,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,9365.77,9198,241,0,4713.05,0.5
2025-12-20,jdic,Google Ads,JDI-007,CR-JDI-007-03,carousel,6019.57,5912,155,0,3029.17,0.5
2025-12-21,jdic,Google Ads,JDI-007,CR-JDI-007-01,carousel,21217.98,19682,485,0,5040.3,0.24
2025-12-21,jdic,Google Ads,JDI-007,CR-JDI-007-02,video,5572.65,5169,127,0,1323.77,0.24
